"name","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene_name"
"ENSG00000224307.3",25.0877072142162,0.289817081126015,0.157455247252444,1.8406314567679,0.0656755847033124,0.100638850392913,"ENSG00000224307"
"ENSG00000286694.1",2.62927919596952,0.289835081002097,0.220289788415008,1.31569912108714,0.188275049335547,0.251695907060944,"ENSG00000286694"
"ENSG00000140464.20",1215.8216458313,0.289879350258137,0.084372619107484,3.43570406281751,0.000591016179647947,0.00142937564686011,"PML"
"ENSG00000160310.19",1440.78119158779,0.289901024748107,0.0638842995996422,4.53790722548253,5.68152437892905e-06,1.95140502984493e-05,"PRMT2"
"ENSG00000260892.1",14.5511360215085,0.289978394246281,0.283645751457886,1.02232588627133,0.306626685281074,0.382132866055666,"ENSG00000260892"
"ENSG00000174917.9",1135.96864438724,0.290005561835846,0.130540855027037,2.22156934528873,0.0263124234608486,0.0449611463063789,"MICOS13"
"ENSG00000114353.17",3692.20604410243,0.290011724132413,0.0868109444468712,3.34072766953828,0.000835591402921584,0.00196271789397475,"GNAI2"
"ENSG00000283706.2",12.4735422513868,0.290304592714144,0.303069075370405,0.957882596102355,0.338121963380899,0.415197830148408,"PRSS50"
"ENSG00000204682.8",36.344194723423,0.290311885925514,0.137540931016362,2.11073084775744,0.0347954529427681,0.0575354799335056,"MIR1915HG"
"ENSG00000104147.9",68.8464129756844,0.290371770401207,0.142410775362543,2.03897331267238,0.0414526911139145,0.0671267191162878,"OIP5"
"ENSG00000143578.16",3138.96433427335,0.290372060410134,0.110931241672129,2.61758595714962,0.00885541818196449,0.0169107693328643,"CREB3L4"
"ENSG00000177548.13",1231.01230421082,0.290385964187002,0.110096224384727,2.63756514639648,0.00835035846475423,0.0160275384918324,"RABEP2"
"ENSG00000196453.8",431.351600752806,0.290605842142419,0.0735955525391998,3.94868755129776,7.85808371078288e-05,0.000223473525721422,"ZNF777"
"ENSG00000071553.18",4843.78204989425,0.290685471038511,0.0700849019873798,4.14761899917981,3.3595086243905e-05,0.00010195471891808,"ATP6AP1"
"ENSG00000044090.13",1560.27006720079,0.290699530724196,0.0844720885582283,3.441367861099,0.000578781085964497,0.00140325039657014,"CUL7"
"ENSG00000169188.5",721.426908124472,0.290705673380627,0.0680014950673908,4.27498944093114,1.91146353614e-05,6.03922988405131e-05,"APEX2"
"ENSG00000167716.19",718.385408263472,0.29082202821131,0.0933318157652922,3.1160009673728,0.00183321671068418,0.00403626401078396,"WDR81"
"ENSG00000065485.20",1374.17715149436,0.290852341105043,0.0861089277596678,3.37772573265364,0.000730879380151179,0.00173479044989834,"PDIA5"
"ENSG00000177508.12",717.116532107369,0.290856706983694,0.122519472511476,2.3739631017139,0.0175983090204995,0.0314003594693474,"IRX3"
"ENSG00000175334.8",2959.9365789846,0.29093693876173,0.0773793806884872,3.75987680662604,0.000169997049616129,0.000456078286706408,"BANF1"
"ENSG00000254343.2",22.0345936285739,0.291014138855672,0.160389263063186,1.814424066161,0.0696124634025028,0.105892832906986,"ENSG00000254343"
"ENSG00000144659.13",1203.49691135285,0.291059327012177,0.0647201739720233,4.49719630138809,6.88554109888908e-06,2.33276288613193e-05,"SLC25A38"
"ENSG00000150551.11",46.1367815754836,0.291089766783506,0.158599705750882,1.83537393972679,0.0664503023033776,0.101645747991526,"LYPD1"
"ENSG00000268204.1",20.0055821032864,0.291090708161055,0.159433012214389,1.82578691902043,0.0678823644564152,0.103555941000544,"ENSG00000268204"
"ENSG00000121281.13",361.851567744571,0.291091503736286,0.163610669052498,1.77917189277481,0.0752115849591957,0.113376930020583,"ADCY7"
"ENSG00000162949.16",169.655190597449,0.29114165106448,0.215131244217457,1.35332109533188,0.175953072739414,0.237372636471852,"CAPN13"
"ENSG00000110031.13",462.396981311456,0.291142384747894,0.134331922307042,2.16733580334263,0.0302092583793617,0.0507489285371174,"LPXN"
"ENSG00000086159.13",8.31006328446744,0.291208842947811,0.200217159164449,1.45446496275889,0.145817440604482,0.201709892412999,"AQP6"
"ENSG00000101017.14",189.351597002897,0.291319031082065,0.128748396936116,2.26270025891364,0.0236541728596118,0.0408847863640072,"CD40"
"ENSG00000262528.2",54.838793813166,0.291441887428929,0.171652391184166,1.6978609235699,0.0895340139966624,0.132000668969387,"ENSG00000262528"
"ENSG00000232140.2",6.95564639069231,0.291710238198099,0.191563906156943,1.52278288770698,0.127813032580362,0.179809753745021,"ENSG00000232140"
