"name","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene_name"
"ENSG00000227051.7",757.946972483404,0.076952694537548,0.168520470739506,0.456637073228327,0.64793192748753,0.701790383569679,"C14orf132"
"ENSG00000165209.19",1859.65547109194,0.0770867486821417,0.0915001871295971,0.84247640469805,0.399521341630511,0.466256215923668,"STRBP"
"ENSG00000149050.10",147.136036944842,0.0770922540356307,0.137613226555908,0.560209624939726,0.57533646268541,0.635212450370284,"ZNF214"
"ENSG00000124205.18",80.8939031465247,0.0770980326625445,0.297350450673994,0.259283389306419,0.795416594701442,0.830813693327757,"EDN3"
"ENSG00000215464.4",3.29697854943761,0.0771833746141415,0.339798001855875,0.227144874874452,0.820311090763885,0.852048737997332,"ENSG00000215464"
"ENSG00000226478.3",3.23341865352344,0.0773215445106462,0.298133869548029,0.259351762441033,0.795363844593257,0.830803353900404,"UPF3AP1"
"ENSG00000107551.21",682.808047157968,0.0773896841116963,0.139229662274495,0.55584192942392,0.578318919049097,0.638051161381338,"RASSF4"
"ENSG00000228278.5",1686.75283858061,0.0773913244454835,0.423690490445113,0.182660045931593,0.855064766979389,0.881694243483126,"ORM2"
"ENSG00000070087.15",5867.95624732357,0.0775235850274054,0.096641666759277,0.802175579406215,0.422451400492928,0.489189555056113,"PFN2"
"ENSG00000156171.15",1776.61586001097,0.0775788293054142,0.0621391261760377,1.24846991065881,0.211859020810177,0.267830442023786,"DRAM2"
"ENSG00000176435.7",741.969995358063,0.077689334132567,0.142272852305108,0.546058737656852,0.585025562012507,0.644502628968254,"CLEC14A"
"ENSG00000184863.11",1977.3845653922,0.0777525742200888,0.101963690437188,0.762551589558108,0.445730864992264,0.512148684575593,"RBM33"
"ENSG00000180155.20",1052.97439892982,0.0778313726662458,0.144065120299551,0.540251328735317,0.589023718849899,0.647901414416546,"LYNX1"
"ENSG00000240668.1",10.3356931362504,0.0778445496056004,0.246847907982099,0.315354301529044,0.752492659978752,0.793886257098169,"KRT8P36"
"ENSG00000169515.8",485.414429720784,0.0778603889195869,0.196788361848206,0.395655455375177,0.692359220877751,0.741105781049624,"CCDC8"
"ENSG00000013619.15",199.737494664045,0.0778853017811516,0.188006718835418,0.414268714775736,0.678677323062316,0.729195555687039,"MAMLD1"
"ENSG00000256427.2",3.53445033436104,0.0778927143444696,0.302297643981809,0.257668942828932,0.79666241693604,0.831994288973098,"ENSG00000256427"
"ENSG00000156103.16",137.062000655441,0.077921674276778,0.259719578562787,0.300022334503906,0.764160119463862,0.803902079359049,"MMP16"
"ENSG00000087995.16",1053.05532531131,0.077989698623447,0.0520610658694392,1.4980426797068,0.134122162071678,0.179111514539137,"METTL2A"
"ENSG00000119812.20",2330.00624656976,0.0780609368468755,0.0683673561406055,1.1417866837842,0.253542698769196,0.313684718635568,"FAM98A"
"ENSG00000132155.14",5503.96816400819,0.0780834167652773,0.0566110905564665,1.37929539950115,0.167803694398204,0.218230412606827,"RAF1"
"ENSG00000164082.15",24.9100822606275,0.078084935236395,0.186396941701436,0.418917470016587,0.675276448936243,0.726099255107963,"GRM2"
"ENSG00000104093.14",900.479978431326,0.0781069580827898,0.119786753962734,0.652050043088147,0.514368889915848,0.577963348895044,"DMXL2"
