"gene_id","gene_name","target","iso_up","iso_down","corr_iso_up","corr_iso_down","valid"
"ENSG00000154370.16","TRIM11","PID_SYNDECAN_3_PATHWAY","ENST00000284551.11","ENST00000493030.6",0.155654144841616,-0.223422444369335,FALSE
"ENSG00000154370.16","TRIM11","IL15_UP.V1_DN","ENST00000284551.11","ENST00000493030.6",0.290238917271423,-0.319486894961998,FALSE
"ENSG00000154370.16","TRIM11","ESC_J1_UP_LATE.V1_DN","ENST00000284551.11","ENST00000493030.6",0.161240663603097,-0.247542484466325,FALSE
"ENSG00000154370.16","TRIM11","WNT_UP.V1_UP","ENST00000284551.11","ENST00000493030.6",0.208912498645018,-0.320932052404364,FALSE
"ENSG00000154370.16","TRIM11","GCNP_SHH_UP_EARLY.V1_DN","ENST00000284551.11","ENST00000493030.6",0.307567119734263,-0.345457841260665,FALSE
"ENSG00000154370.16","TRIM11","EIF4E_UP","ENST00000284551.11","ENST00000493030.6",0.799318824831121,-0.814029997723606,TRUE
"ENSG00000154370.16","TRIM11","NRL_DN.V1_UP","ENST00000284551.11","ENST00000493030.6",0.180629440431778,-0.225845593792561,FALSE
"ENSG00000154370.16","TRIM11","PID_WNT_SIGNALING_PATHWAY","ENST00000284551.11","ENST00000493030.6",0.204811213050946,-0.233499828866972,FALSE
"ENSG00000154370.16","TRIM11","MTOR_UP.N4.V1_UP","ENST00000284551.11","ENST00000493030.6",0.668845482046068,-0.658509535896596,TRUE
"ENSG00000154370.16","TRIM11","KRAS.DF.V1_UP","ENST00000284551.11","ENST00000493030.6",0.221455641080249,-0.265906425644431,FALSE
"ENSG00000154370.16","TRIM11","CYCLIN_D1_KE_.V1_UP","ENST00000284551.11","ENST00000493030.6",0.254863309539781,-0.383996538995815,FALSE
"ENSG00000154370.16","TRIM11","PID_TAP63_PATHWAY","ENST00000284551.11","ENST00000493030.6",0.168119972844531,-0.21681713636567,FALSE
"ENSG00000154370.16","TRIM11","PTEN_DN.V1_UP","ENST00000284551.11","ENST00000493030.6",0.218604190417617,-0.22585023049006,FALSE
"ENSG00000154370.16","TRIM11","HALLMARK_UV_RESPONSE_UP","ENST00000284551.11","ENST00000493030.6",0.617875538440421,-0.67443580491894,TRUE
"ENSG00000154370.16","TRIM11","MYC_UP.V1_UP","ENST00000284551.11","ENST00000493030.6",0.584959014131634,-0.526666502778678,TRUE
"ENSG00000154370.16","TRIM11","PDGF_ERK_DN.V1_DN","ENST00000284551.11","ENST00000493030.6",0.458229007278836,-0.524461880013662,FALSE
"ENSG00000154370.16","TRIM11","IL2_UP.V1_UP","ENST00000284551.11","ENST00000493030.6",0.502186784585407,-0.526652845638754,TRUE
"ENSG00000154370.16","TRIM11","HALLMARK_APOPTOSIS","ENST00000284551.11","ENST00000493030.6",0.382141438257404,-0.429126122301314,FALSE
"ENSG00000154370.16","TRIM11","KRAS.600_UP.V1_DN","ENST00000284551.11","ENST00000493030.6",0.206347372751365,-0.286968242512273,FALSE
"ENSG00000154370.16","TRIM11","AKT_UP_MTOR_DN.V1_UP","ENST00000284551.11","ENST00000493030.6",0.28875592974212,-0.371555505288564,FALSE
"ENSG00000154370.16","TRIM11","RB_DN.V1_DN","ENST00000284551.11","ENST00000493030.6",0.490654885812113,-0.489553973913335,FALSE
"ENSG00000154370.16","TRIM11","LEF1_UP.V1_DN","ENST00000284551.11","ENST00000493030.6",0.189359388457881,-0.234261068305037,FALSE
"ENSG00000154370.16","TRIM11","IL21_UP.V1_UP","ENST00000284551.11","ENST00000493030.6",-0.0677887081279624,-0.0131552837132872,FALSE
"ENSG00000154370.16","TRIM11","PID_P38_GAMMA_DELTA_PATHWAY","ENST00000284551.11","ENST00000493030.6",0.157316228848481,-0.0747532922842834,FALSE
"ENSG00000154370.16","TRIM11","KRAS.LUNG.BREAST_UP.V1_DN","ENST00000284551.11","ENST00000493030.6",0.287744362870204,-0.345135426333916,FALSE
"ENSG00000154370.16","TRIM11","PID_P38_MKK3_6PATHWAY","ENST00000284551.11","ENST00000493030.6",-0.279753791632602,0.325071280920105,FALSE
"ENSG00000154370.16","TRIM11","NOTCH_DN.V1_UP","ENST00000284551.11","ENST00000493030.6",0.112629702035506,-0.179652195688606,FALSE
