"name","pseudotime"
"111216_UNC10-SN254_0314_AD0JVAACXX_ACTTGA_L001",110.479336255835
"111216_UNC10-SN254_0314_AD0JVAACXX_ACTTGA_L002",116.936442791087
"111216_UNC10-SN254_0314_AD0JVAACXX_GATCAG_L001",107.099503061
"111216_UNC10-SN254_0314_AD0JVAACXX_GATCAG_L003",106.514810680223
"111216_UNC10-SN254_0314_AD0JVAACXX_GATCAG_L004",89.6211425146588
"111216_UNC10-SN254_0314_AD0JVAACXX_TAGCTT_L002",106.187532053307
"111219_UNC11-SN627_0174_AD0JRJACXX_ACTTGA_L006",98.4701150314547
"111219_UNC11-SN627_0175_BC0CKKACXX_ACTTGA_L001",83.5497178590529
"111219_UNC11-SN627_0175_BC0CKKACXX_ACTTGA_L003",78.3959495506773
"111219_UNC11-SN627_0175_BC0CKKACXX_ACTTGA_L004",70.8907037833974
"111219_UNC11-SN627_0175_BC0CKKACXX_ACTTGA_L005",110.581901627454
"111219_UNC11-SN627_0175_BC0CKKACXX_ACTTGA_L006",103.586115907249
"111219_UNC11-SN627_0175_BC0CKKACXX_ACTTGA_L008",95.5795516827912
"111219_UNC11-SN627_0175_BC0CKKACXX_CAGATC_L004",99.1466883867563
"111219_UNC11-SN627_0175_BC0CKKACXX_GCCAAT_L005",89.9129417257597
"120201_UNC11-SN627_0181_AC0CETACXX_CAGATC_L002",151.849310969041
"120201_UNC11-SN627_0181_AC0CETACXX_GATCAG_L003",92.9090554770137
"120201_UNC11-SN627_0181_AC0CETACXX_GCCAAT_L001",63.678007421239
"120201_UNC11-SN627_0181_AC0CETACXX_TAGCTT_L004",113.788714692588
"120215_UNC10-SN254_0327_AC0CMCACXX_ACTTGA_L002",127.923826983077
"120215_UNC10-SN254_0327_AC0CMCACXX_ACTTGA_L004",88.0727244161141
"120215_UNC10-SN254_0327_AC0CMCACXX_ACTTGA_L005",76.733416698594
"120215_UNC10-SN254_0327_AC0CMCACXX_ACTTGA_L006",105.470592358687
"120215_UNC10-SN254_0327_AC0CMCACXX_GATCAG_L005",111.52334516101
"120215_UNC10-SN254_0327_AC0CMCACXX_GATCAG_L007",97.8375879711291
"120215_UNC10-SN254_0327_AC0CMCACXX_GATCAG_L008",79.5059982980251
"120215_UNC10-SN254_0327_AC0CMCACXX_TAGCTT_L006",88.469395206896
"120215_UNC10-SN254_0327_AC0CMCACXX_TAGCTT_L007",99.2607232435944
"120223_UNC12-SN629_0186_AC0GA2ACXX_ACAGTG_L006",120.226762389684
"120223_UNC12-SN629_0186_AC0GA2ACXX_ACTTGA_L001",84.4151197786876
"120223_UNC12-SN629_0186_AC0GA2ACXX_ACTTGA_L002",107.881692053836
"120223_UNC12-SN629_0186_AC0GA2ACXX_ACTTGA_L003",114.960027462805
"120223_UNC12-SN629_0186_AC0GA2ACXX_CAGATC_L004",113.136109404453
"120223_UNC12-SN629_0186_AC0GA2ACXX_GATCAG_L008",111.815417374434
"120223_UNC12-SN629_0186_AC0GA2ACXX_GCCAAT_L005",109.919866393616
"120223_UNC12-SN629_0186_AC0GA2ACXX_TAGCTT_L007",120.031257912669
"120425_UNC11-SN627_0224_BD0VAKACXX_CAGATC_L002",123.931394536488
"120425_UNC11-SN627_0224_BD0VAKACXX_CAGATC_L006",163.505310782149
"120425_UNC11-SN627_0224_BD0VAKACXX_GATCAG_L003",120.425205016015
"120425_UNC11-SN627_0224_BD0VAKACXX_GATCAG_L005",141.950113046436
"120425_UNC11-SN627_0224_BD0VAKACXX_GATCAG_L006",85.4908991618046
"120425_UNC11-SN627_0224_BD0VAKACXX_GATCAG_L007",119.655083728709
"120425_UNC11-SN627_0224_BD0VAKACXX_GATCAG_L008",121.829996869827
"120425_UNC11-SN627_0224_BD0VAKACXX_GCCAAT_L001",118.047164642216
"120425_UNC11-SN627_0224_BD0VAKACXX_GCCAAT_L005",131.87734985004
"120425_UNC11-SN627_0224_BD0VAKACXX_TAGCTT_L004",96.8799662759085
"120425_UNC11-SN627_0224_BD0VAKACXX_TAGCTT_L007",91.2804928974548
"120430_UNC10-SN254_0353_AC0TGUACXX_ACAGTG_L005",96.2873674778653
"120430_UNC10-SN254_0353_AC0TGUACXX_CAGATC_L007",118.510000853601
"120430_UNC10-SN254_0353_AC0TGUACXX_CGATGT_L008",133.773419870815
"120430_UNC10-SN254_0353_AC0TGUACXX_GATCAG_L004",119.528481705418
"120430_UNC10-SN254_0353_AC0TGUACXX_GATCAG_L007",77.0852556931374
"120430_UNC10-SN254_0353_AC0TGUACXX_GCCAAT_L002",111.938886329064
"120430_UNC10-SN254_0353_AC0TGUACXX_TAGCTT_L003",88.6771270051222
"120430_UNC10-SN254_0353_AC0TGUACXX_TAGCTT_L008",108.21417446323
"120430_UNC10-SN254_0353_AC0TGUACXX_TGACCA_L003",96.2813485708767
"120501_UNC11-SN627_0226_AC0TGKACXX_ACAGTG_L004",122.552138950539
"120501_UNC11-SN627_0226_AC0TGKACXX_ACAGTG_L008",88.2216419562795
"120501_UNC11-SN627_0226_AC0TGKACXX_CGATGT_L003",112.797118687484
"120501_UNC11-SN627_0226_AC0TGKACXX_GATCAG_L007",96.1079618530024
"120501_UNC11-SN627_0226_AC0TGKACXX_GCCAAT_L004",81.2579606511347
"120501_UNC11-SN627_0226_AC0TGKACXX_GCCAAT_L007",118.040484493281
"120501_UNC11-SN627_0226_AC0TGKACXX_TAGCTT_L002",99.0835196393306
"120501_UNC11-SN627_0226_AC0TGKACXX_TGACCA_L003",103.016110764964
"120501_UNC11-SN627_0226_AC0TGKACXX_TGACCA_L008",110.218848252054
"120501_UNC16-SN851_0154_BC0MB8ACXX_ACTTGA_L004",81.9178074321627
"120501_UNC16-SN851_0154_BC0MB8ACXX_ACTTGA_L005",81.6834145923683
"120501_UNC16-SN851_0154_BC0MB8ACXX_ACTTGA_L007",141.467114966113
"120502_UNC14-SN744_0235_BD0YUTACXX_ACTTGA_L005",116.476954734918
"120502_UNC14-SN744_0235_BD0YUTACXX_GATCAG_L006",107.136574760318
"120502_UNC14-SN744_0235_BD0YUTACXX_TAGCTT_L001",100.045518542009
"120502_UNC14-SN744_0235_BD0YUTACXX_TAGCTT_L002",103.878926551848
"120502_UNC14-SN744_0235_BD0YUTACXX_TAGCTT_L003",106.720200571294
"120502_UNC14-SN744_0235_BD0YUTACXX_TAGCTT_L004",146.901548563489
"120502_UNC14-SN744_0235_BD0YUTACXX_TAGCTT_L005",97.5454570860434
"120502_UNC14-SN744_0235_BD0YUTACXX_TAGCTT_L006",98.0897572932767
"120507_UNC10-SN254_0355_AC0TR8ACXX_ACAGTG_L007",104.767106745918
"120507_UNC10-SN254_0355_AC0TR8ACXX_CAGATC_L003",86.1170284651674
"120507_UNC10-SN254_0355_AC0TR8ACXX_GATCAG_L005",92.6736661212282
"120507_UNC10-SN254_0355_AC0TR8ACXX_TAGCTT_L003",85.981018142813
"120507_UNC10-SN254_0355_AC0TR8ACXX_TAGCTT_L007",108.827351864173
"120507_UNC11-SN627_0228_BC0MG7ACXX_ACTTGA_L006",107.170738477858
"120508_UNC13-SN749_0172_AD101FACXX_ACAGTG_L006",127.94445652566
"120508_UNC13-SN749_0172_AD101FACXX_CGATGT_L004",108.548895445297
"120508_UNC13-SN749_0172_AD101FACXX_CGATGT_L008",125.487644040294
"120508_UNC13-SN749_0172_AD101FACXX_CTTGTA_L001",111.880103170193
"120508_UNC13-SN749_0172_AD101FACXX_CTTGTA_L003",118.032244641708
"120508_UNC13-SN749_0172_AD101FACXX_GCCAAT_L008",106.984506099623
"120508_UNC13-SN749_0172_AD101FACXX_TGACCA_L006",78.7518103747082
"120514_UNC10-SN254_0358_BC0M2KACXX_CTTGTA_L002",82.3094980029614
"120514_UNC11-SN627_0229_AD121AACXX_ACTTGA_L003",102.993368672414
"120514_UNC11-SN627_0229_AD121AACXX_ACTTGA_L008",113.732816423493
"120514_UNC11-SN627_0229_AD121AACXX_GATCAG_L006",98.7401597511039
"120514_UNC11-SN627_0230_BC0UYHACXX_TTAGGC_L001",115.726095788303
"120514_UNC16-SN851_0158_AC0UWTACXX_ACTTGA_L006",88.4030301938904
"120514_UNC16-SN851_0159_BC0TARACXX_ACAGTG_L006",82.8289453577018
"120514_UNC16-SN851_0159_BC0TARACXX_CAGATC_L004",126.216417319961
"120514_UNC16-SN851_0159_BC0TARACXX_CAGATC_L007",114.508787051903
"120514_UNC16-SN851_0159_BC0TARACXX_CGATGT_L003",125.578805801282
"120514_UNC16-SN851_0159_BC0TARACXX_CTTGTA_L002",106.806404703281
"120514_UNC16-SN851_0159_BC0TARACXX_GATCAG_L005",98.9898952242563
"120514_UNC16-SN851_0159_BC0TARACXX_GATCAG_L008",133.803093172092
"120514_UNC16-SN851_0159_BC0TARACXX_GCCAAT_L005",75.9135801971694
"120514_UNC16-SN851_0159_BC0TARACXX_GCCAAT_L008",71.0815174292196
"120514_UNC16-SN851_0159_BC0TARACXX_TAGCTT_L007",97.5713560226368
"120514_UNC16-SN851_0159_BC0TARACXX_TGACCA_L004",85.6613053473344
"120521_UNC12-SN629_0212_AC0RWNACXX_CAGATC_L002",96.7815419316664
"120521_UNC12-SN629_0212_AC0RWNACXX_CGATGT_L004",115.637908593448
"120521_UNC12-SN629_0212_AC0RWNACXX_CTTGTA_L003",87.9866364514938
"120521_UNC12-SN629_0212_AC0RWNACXX_GATCAG_L002",119.218949720321
"120521_UNC12-SN629_0212_AC0RWNACXX_TGACCA_L003",61.9839327187576
"120529_UNC16-SN851_0165_BC0UMTACXX_CAGATC_L005",96.1868924736222
"120529_UNC16-SN851_0165_BC0UMTACXX_CGATGT_L003",154.953517766926
"120529_UNC16-SN851_0165_BC0UMTACXX_GATCAG_L005",130.961750979971
"120529_UNC16-SN851_0165_BC0UMTACXX_TGACCA_L004",109.870193108341
"120604_UNC13-SN749_0179_AC0V5LACXX_CGATGT_L001",126.30842423325
"120604_UNC13-SN749_0179_AC0V5LACXX_CGATGT_L006",83.2839960577787
